,pl-name,hostname,pl-letter,pl-orbsmax,e_pl_orbsmax,pl-orbeccen,e_pl_orbeccen,pl-rade,e_pl_rade,pl-bmassj,e_pl_bmassj,pl-radj,pl-bmasse,e_pl_bmasse,st-rad,e_st_rad,RoVK,RoM,Ro,e_RoVK,e_RoM,e_Ro,KOI,KIC,TIC,GAIA,r-Prot,sy-dist,e_sy_dist,st-mass,e_st_mass,sy-vmag,e_sy_vmag,sy-kmag,e_sy_kmag,Prot,e_Prot,VK-color,e_VK_color,st-teff,st-lum,e_st_lum,st-age,e_st_age,Tauc,e_Tauc,st-met,e_st_met,st-spectype,rperi,e_rperi,RA,e_RA,RASun,e_RASun,LX,e_LX,ASHC,e_ASHC,mass-class,rad-class,habitable,CHZ,OHZ,size-class,n-size_class,st-flux,st-spectype-ltr,st-spectype-num,st-lumiclass,st-spectype-val,st-spectype-str
186,tau Boo b,tau Boo,b,0.049,0.003,0.011,0.006,12.8,,5.95,0.28,1.14,1891.0,89.0,1.43,0.06,,0.5151289898774811,0.5151289898774811,,,,-1,-1,-1,-1,nasa,15.6521,0.0847,1.32,0.24,4.48635,0.023,3.507,0.348,4.0,,0.9793499999999996,0.34875922926856,6466.27,0.505,0.019,2.0,,7.765045413094232,7.894211738037916,0.264,0.02,F7 V,0.048461,0.0029815306471676,0.0701325998563929,,15.080978781826056,,29.366144982510587,,0.6909910669108401,,3,3,0,0,0,3,,-13.612201963050712,F,7.0, V,37.0,F7  V
187,eps Eri b,eps Eri,b,3.53,0.04,0.07,0.07,14.1,,0.66,0.12,1.25,209.76675,38.13941,0.76,0.01,0.847634146041942,0.555436535641494,0.847634146041942,0.4158955698241449,0.2816566128494797,0.4158955698241449,-1,-1,-1,-1,sim10,3.2026,0.00483,0.82,0.02,3.71548,0.023,1.776,0.286,11.3,1.1,1.93948,0.2869233347080714,5020.38,-0.419,0.002,0.6,0.2,13.33122320846294,6.410999447448333,-0.13,0.04,K2 V,3.2829,0.2498844733071664,0.0782847758085199,0.1100448634469506,16.833983701242747,23.66352101719681,28.989796115760093,10.749088698263844,41.93535672925456,5.611143237113202,3,3,0,0,0,3,,-13.158062133857007,K,2.0, V,12.0,K2  V
188,CoRoT-18 b,CoRoT-18,b,0.0295,0.0016,0.08,,14.68,2.02,3.47,0.38,1.31,1102.82,120.77,1.0,0.13,0.425494312983718,0.3528732682443181,0.425494312983718,0.194321560598674,0.2391733251605937,0.194321560598674,-1,-1,-1,-1,nasa,764.889,27.614,0.95,0.15,14.868,0.172,13.014,0.03,5.4,0.4,1.854000000000001,0.1745966780898193,5440.0,-0.17,0.06,0.032,0.003,12.691121444451918,5.719237919355148,-0.1,0.1,G9 V,0.02714,0.001472,0.0672339504939315,0.1033088388979664,14.457667089107591,22.21503852110937,29.51060366532928,10.186119304814648,0.4036651096747564,0.0470999515480722,3,3,0,0,0,3,,-17.665253565838544,G,9.0, V,29.0,G9  V
189,WASP-47 b,WASP-47,b,0.052,0.0006,0.0006,0.0005,12.86,0.1,1.17674,0.05349,1.147,374.0,17.0,1.16,0.01,2.61911515794052,2.545883896424876,2.61911515794052,1.1508101142977316,1.795239923872662,1.1508101142977316,-1,-1,-1,-1,nasa,264.78,4.888,1.06,0.05,11.936,0.046,10.192,0.026,31.2,3.5,1.7439999999999998,0.0528393792544916,5565.0,0.032,0.022,6.5,2.6,11.91242008027375,5.060723062215379,0.43,0.04,,0.0519687999999999,0.0006002034068547,0.100428603159022,0.0993242367071616,21.595686405907287,21.35820872702512,28.137289813829156,9.34262945176112,0.5174701067753659,0.051743622152682,3,3,0,0,0,3,,-16.541827090892788,,,,,
190,HATS-75 b,HATS-75,b,0.032742,0.000134,0.064,,9.909,0.146,0.491,0.039,0.884,156.05375,12.39531,0.58,0.0,0.7556385352388802,1.0068484306908745,0.7556385352388802,,,,-1,-1,-1,-1,nasa,194.964,1.125,0.6,0.01,15.689,0.24,11.584,0.021,35.04,,4.105,0.2409169981549662,3790.4,-1.197,0.005,14.9,4.3,46.37137780291048,37.88208870573478,0.522,0.051,,0.0306465119999999,0.0001254239999999,0.0763239152436642,,16.412329625488237,,29.07661227777813,,0.4015322314396602,,3,3,0,0,0,3,,-17.504965588266714,,,,,
191,HD 38801 b,HD 38801,b,1.623,0.049,0.017,0.013,12.5,,9.698,0.587,1.11,3082.31534,186.56621,2.03,0.29,3.4422931920619635,5.049249811508793,3.4422931920619635,,,,-1,-1,-1,-1,nasa,91.4349,0.3468,1.21,0.11,8.26,0.03,6.279,0.02,47.0,,1.981,0.0360555127546398,5338.0,0.659,0.047,6.072,1.835,13.653688799194525,6.256013973696814,0.25,0.03,K0,1.595409,0.0525854322983086,0.1066755510347005,,22.93900019374904,,27.930763534613096,,14.955713699393296,,3,3,1,0,100,3,,-14.991280723732004,K,0.0,,10.0,K0 
192,HD 50499 c,HD 50499,c,9.02,1.73,0.0,0.14,13.2,,2.93,0.73,1.17,931.2419,232.0159,1.42,0.02,2.326740869426673,2.8395990246772977,2.326740869426673,0.8791973531936031,2.672641396314681,0.8791973531936031,-1,-1,-1,-1,nasa,46.2845,0.0557,1.31,0.07,7.21,0.03,5.836,0.016,22.4,1.0,1.3739999999999997,0.0339999999999999,6099.0,0.376,0.001,2.4,0.56,9.627200129733197,3.612318471313159,0.38,0.03,G1 V,9.02,2.141859902047751,0.0978378387037723,0.0858464151826287,21.038580810815503,18.460002459855204,28.2267372555198,8.06000068239929,92.19336934976889,23.278655251358742,3,3,0,0,0,3,,-14.68292788826077,G,1.0, V,21.0,G1  V
193,HD 50499 b,HD 50499,b,3.833,0.0305,0.266,0.044,13.5,,1.636,0.017,1.2,519.96988,5.40311,1.35,0.05,2.326740869426673,2.5755679866443635,2.326740869426673,0.8791973531936031,2.2477089367019505,0.8791973531936031,-1,-1,-1,-1,nasa,46.2845,0.0557,1.25,0.02,7.21,0.03,5.836,0.016,22.4,1.0,1.3739999999999997,0.0339999999999999,6102.0,0.376,0.001,2.391,0.633,9.627200129733197,3.612318471313159,0.26,0.04,G1 V,2.813422,0.1701313459448317,0.0978378387037723,0.0858464151826287,21.038580810815503,18.460002459855204,28.2267372555198,8.06000068239929,28.75597046372123,3.0195669161872263,3,3,0,0,0,3,,-14.68292788826077,G,1.0, V,21.0,G1  V
194,HD 115404 A c,HD 115404 A,c,11.364,3.301,0.211,0.173,12.5,,10.319,1.473,1.11,3279.67133,468.16124,0.73,0.07,1.2848090911304342,0.9554206000022344,1.2848090911304342,,,,-1,-1,-1,-1,nasa,10.9816,0.0044,0.83,0.1,6.50066,0.023,4.381,0.036,19.0,,2.11966,0.0427200187265876,5019.17,-0.52,0.017,,,14.788189257972114,7.083030350872809,-0.157,0.022,K2V,8.966196000000002,3.263189981583205,0.0858144554520685,,18.45312999228037,,28.67549964176332,,104.48351565906106,,3,3,0,0,0,3,,-14.329387976579085,K,2.0,,12.0,K2 
195,HD 102195 b,HD 102195,b,0.05,0.0,0.0,,14.2,,0.41,0.02,1.27,130.3103,6.3566,0.82,0.01,0.9335876789028468,0.5258345419832486,0.9335876789028468,0.4195690163202914,0.2435356940983672,0.4195690163202914,-1,-1,-1,-1,nasa,29.3386,0.0482,0.76,0.04,8.07,0.03,6.151,0.018,12.3,0.2,1.9190000000000005,0.0349857113690718,5301.0,-0.334,0.033,2.4,1.8,13.174981073502352,5.917167420067372,0.04,,K0 V,0.05,0.0,0.0799722171319298,0.1010274646826421,17.19684301126449,21.72446272318998,28.91680891351669,9.820822234920003,0.6252171290626494,0.0631641014253597,3,3,0,0,0,3,,-14.996935507293959,K,0.0, V,10.0,K0  V
196,HD 11506 d,HD 11506,d,12.235,1.762,0.061,0.028,12.6,,7.383,2.015,1.13,2346.52713,640.42424,1.24,0.02,1.3331239941552513,1.1521434232914871,1.3331239941552513,,,,-1,-1,-1,-1,nasa,51.261,0.1351,1.12,0.15,7.51,0.03,6.168,0.017,12.6,,1.3419999999999996,0.0344818792991333,6183.0,0.337,0.002,2.3,0.58,9.451483924407292,3.509186008072385,0.36,0.02,G0 V,11.488665,1.6896126386613,0.0865167713981601,,18.6041526536794,,28.647604058916684,,132.7911896657336,,3,3,0,0,0,3,,-14.810630883533332,G,0.0, V,20.0,G0  V
197,HD 147513 b,HD 147513,b,1.32,,0.26,0.05,13.7,,1.21,,1.22,385.0,,0.98,0.03,0.8514691662117387,0.7629005459978192,0.8514691662117387,,,,-1,-1,-1,-1,nasa,12.9032,0.0234,1.11,,5.37,0.03,3.933,0.036,8.5,,1.4370000000000005,0.0468614980554399,5883.0,-0.01,,0.3,,9.982745514810889,3.8293147119066937,0.06,,G3/5V,0.9768,0.066,0.0783628435176833,,16.850771007970998,,28.98638487667837,,12.465091313073344,,3,3,1,86,100,3,,-13.95945159303883,G,3.0,,23.0,G3 
198,Kepler-432 b,Kepler-432,b,0.301,0.016,0.5134,0.0098,12.834,0.437,5.41,0.32,1.145,1719.4603,101.7056,4.06,0.12,4.755987726311739,9.916233055141513,4.755987726311739,2.545704606508256,9.661878802662711,2.545704606508256,-1,-1,-1,-1,nasa,848.023,20.1675,1.32,0.1,12.398,0.057,10.121,0.017,77.0,14.0,2.2769999999999992,0.0594810894318522,4995.0,0.926,0.018,4.2,1.0,16.19011747528486,8.150702456156743,-0.07,0.1,,0.1464666,0.0083256763929424,0.114568081316654,0.1220169179240819,24.63617215031111,26.237934341587845,27.686479945621123,11.199266633384733,1.2784241327668031,0.1720861147511248,3,3,0,0,0,3,,-16.65887199785215,,,,,
199,HD 114729 b,HD 114729,b,2.067,0.01,0.079,0.032,13.9,,0.825,0.007,1.24,262.20975,2.22481,1.47,0.04,3.202424628177662,2.17551918266565,3.202424628177662,,,,-1,-1,-1,-1,nasa,37.8063,0.0518,0.94,0.01,6.68,0.03,5.136,0.023,34.0,,1.5439999999999996,0.0378021163428715,5844.0,0.421,0.001,10.116,0.344,10.616955571987242,4.21632079786679,-0.33,0.03,G0 V,1.9037070000000005,0.0667821296156389,0.1049877510443779,,22.57606375771014,,27.98534549176772,,18.13265815357174,,3,3,1,100,100,3,,-14.462185087670473,G,0.0, V,20.0,G0  V
200,HD 125612 d,HD 125612,d,3.982,0.174,0.115,0.012,12.7,,7.178,0.932,1.13,2281.37231,296.21608,1.05,0.07,1.0308353401709835,0.8402611789047646,1.0308353401709835,,,,-1,-1,-1,-1,nasa,57.6207,0.1644,1.05,0.13,8.31,0.03,6.838,0.026,10.5,,1.4720000000000004,0.0396988664825584,5900.0,0.06,0.06,1.77,1.24,10.18591388054117,3.9501547267932553,0.23,0.014,G3 V,3.52407,0.1612334666128592,0.0817412143087308,,17.57723970186307,,28.84192942703955,,43.112523221025725,,3,3,0,0,0,3,,-15.18921379516054,G,3.0, V,23.0,G3  V
201,HD 130322 b,HD 130322,b,0.0925,,0.029,0.016,13.7,,1.15,,1.22,365.49,,0.85,0.04,2.1141729277857157,1.6005030545833718,2.1141729277857157,0.9583475711618604,0.9453300135260504,0.9583475711618604,-1,-1,-1,-1,sim10,31.8766,0.0729,0.92,0.03,8.04,0.03,6.234,0.023,26.1,3.5,1.8059999999999992,0.0378021163428715,5387.0,-0.235,0.001,0.35,,12.345253151706896,5.345582623600451,-0.02,0.03,K0 V,0.0898175,0.00148,0.0957899423494944,0.1019744911742506,20.59821097525424,21.928106769682195,28.299134324652638,9.693705789878123,0.9376506321748924,0.0968567081316781,3,3,0,0,0,3,,-14.970000720780659,K,0.0, V,10.0,K0  V
202,HD 170469 b,HD 170469,b,2.24,0.05,0.11,0.08,14.1,,0.66,0.11,1.25,209.7678,34.9613,1.24,0.02,1.253699210310907,1.1450998355709376,1.253699210310907,,,,-1,-1,-1,-1,nasa,60.178,0.1491,1.1,0.08,8.21,0.03,6.707,0.018,13.0,,1.503000000000001,0.0349857113690718,5842.0,0.204,,6.7,0.9,10.369313383212637,4.061356473157315,0.29,,G5 IV,1.9936000000000005,0.1846426007182524,0.085351268503886,,18.353528486677234,,28.694022374407343,,23.357590753431296,,3,3,1,30,45,3,,-15.0829322351932,G,5.0, IV,25.0,G5  IV
203,HD 181433 c,HD 181433,c,1.76,,0.28,0.02,14.1,,0.64,,1.26,203.0,,0.81,0.07,3.2801504194633497,2.419857320143629,3.2801504194633497,,,,-1,-1,-1,-1,nasa,26.8762,0.0225,0.78,,8.4,0.03,6.094,0.023,54.0,,2.306,0.0378021163428715,4962.0,-0.511,0.038,6.7,1.8,16.46265966328297,8.349988050330122,0.33,0.13,K3 IV,1.2672,0.0352,0.1055451375046375,,22.695921475770856,,27.96722366532928,,12.0062376151087,,3,3,0,0,0,3,,-15.097792463719822,K,3.0, IV,13.0,K3  IV
204,HD 34445 b,HD 34445,b,2.07,0.04,0.27,0.07,13.9,,0.82,0.09,1.24,260.6206,28.6047,1.38,0.02,2.1009836892471587,2.0871164488367127,2.1009836892471587,,,,-1,-1,-1,-1,nasa,46.0907,0.0996,1.14,0.09,7.31,0.03,5.79,0.023,22.0,,1.5199999999999996,0.0378021163428715,5879.0,0.303,0.046,8.5,2.0,10.471285480508996,4.125443201999278,0.18,,G0 V,1.5111,0.1478128884772907,0.0956576738619297,,20.56976859241725,,28.303863342790603,,15.79695531987418,,3,3,1,61,73,3,,-14.752283343227987,G,0.0, V,20.0,G0  V
205,HD 47366 b,HD 47366,b,1.207,0.002,0.071,0.046,13.4,,2.082,0.113,1.19,661.71874,35.91461,7.3,0.33,6.0307448028514,,6.0307448028514,,,,-1,-1,-1,-1,nasa,84.3552,0.456,1.81,0.13,6.11151,0.023,4.055,0.29,86.0,,2.0565100000000003,0.2909106392004252,4866.0,1.417,0.031,1.61,0.53,14.260261843502033,7.100088300303977,-0.02,0.09,K1 III,1.1213030000000002,0.0555530795546025,0.1207354468758741,,25.96237293751729,,27.507033352257437,,9.287272536894577,,3,3,0,0,0,3,,-14.163280454112774,K,1.0, III,11.0,K1  III
206,Kepler-419 b,Kepler-419,b,0.37,0.007,0.833,0.013,10.8,1.4,2.5,0.3,0.96,794.5,95.3,1.74,0.07,0.5066946759499649,,0.5066946759499649,0.1862765091048466,,0.1862765091048466,-1,-1,-1,-1,nasa,1011.36,25.41,1.39,0.08,13.089,0.149,11.859,0.018,4.49,0.01,1.2300000000000004,0.1500833101980363,6430.0,0.727,0.028,1.29,0.3,8.861352236595001,3.257645181148052,0.176,0.07,,0.06179,0.0049500162625995,0.0698774229414941,0.0840042710813166,15.026106758728655,18.063876604520583,29.37862017407546,8.163199834483379,0.8842627189004172,0.1026445059302934,3,3,0,0,0,3,,-17.01086828119849,,,,,
207,Kepler-349 b,Kepler-349,b,0.065,,0.0,,1.9,0.72,0.297,0.223,0.17,94.5,70.8,0.93,0.35,0.6565819211406193,0.5881863211460553,0.6565819211406193,0.2807354819279257,0.3893506372400099,0.2807354819279257,2022,-1,-1,-1,mcq13,940.724,18.79,1.02,0.05,14.915,0.103,13.176,0.032,7.799,0.001,1.738999999999999,0.1078563859954523,5956.0,-0.007,,3.09,1.72,11.878182674374456,5.078767904214778,0.151,0.014,,0.065,0.0,0.0739922581213285,0.0965873190496997,15.910941231782015,20.76967504647848,29.182796086027395,9.429929656869398,0.8784702839237112,0.0848490895890198,3,2,0,0,0,3,,-17.681981183235504,,,,,
208,TAP 26 b,TAP 26,b,0.0968,0.0032,,,13.5,,1.66,0.31,1.2,527.5978,98.5273,1.17,0.17,0.025337198784387,0.0557137445652286,0.025337198784387,,,,-1,-1,-1,-1,nasa,121.402,0.569,1.04,0.1,12.5,0.08,9.270001,0.018,0.71,,3.2299989999999994,0.082,4620.0,-0.25,0.1,0.017,,28.02204008587988,18.430450503176974,-0.199,0.025,,0.0968,0.0032,0.0360644062437853,,7.755117398404897,,31.64233884565005,,2.684086890150332,,3,3,0,0,0,3,,-16.14650841812984,,,,,
209,HD 27894 b,HD 27894,b,0.125,0.005,0.047,0.012,14.1,,0.619,0.05,1.26,196.73578,15.89142,0.89,0.02,2.6989987069103853,2.1137892090524137,2.6989987069103853,,,,-1,-1,-1,-1,nasa,43.8214,0.0593,0.81,0.1,9.36,0.03,7.071,0.026,44.0,,2.289,0.0396988664825584,4875.0,-0.449,,3.9,,16.302342008295348,8.226753164920655,0.3,0.07,K2 V,0.119125,0.004995520493402,0.1010970396913323,,21.73942380023476,,28.11458615033528,,1.1783233254278291,,3,3,0,0,0,3,,-15.460429231683328,K,2.0, V,12.0,K2  V
210,HD 63765 b,HD 63765,b,0.94,0.02,0.24,0.04,14.2,,0.53,0.03,1.27,168.4499,9.5349,0.83,0.01,1.8868085519585824,0.7511952550266873,1.8868085519585824,,,,-1,-1,-1,-1,nasa,32.5376,0.0328,0.65,0.01,8.1,0.03,6.316,0.021,23.0,,1.7839999999999998,0.0366196668472011,5449.0,-0.256,0.001,4.77,4.07,12.189895989248662,5.240039897215116,-0.16,,G9 V,0.7143999999999999,0.040556133938037,0.0934134891600923,,20.0871898495757,,28.38511237275063,,7.647717759216325,,3,3,1,98,100,3,,-15.008827766962831,G,9.0, V,29.0,G9  V
211,HD 11506 b,HD 11506,b,2.8,0.136,0.391,0.01,12.9,,4.88,1.986,1.15,1551.00263,631.20722,1.24,0.02,1.3331239941552513,1.1521434232914871,1.3331239941552513,,,,-1,-1,-1,-1,nasa,51.261,0.1351,1.12,0.15,7.51,0.03,6.168,0.017,12.6,,1.3419999999999996,0.0344818792991333,6183.0,0.337,0.014,2.3,0.58,9.451483924407292,3.509186008072385,0.29,0.03,G0 V,1.7051999999999998,0.0874289138443341,0.0865167713981601,,18.6041526536794,,28.647604058916684,,19.709473347687386,,3,3,1,24,27,3,,-14.810630883533332,G,0.0, V,20.0,G0  V
212,Kepler-539 b,Kepler-539,b,0.4988,0.0067,0.39,,8.373,0.191,0.97,0.29,0.747,308.2951,92.1707,0.95,0.02,1.1181229530521293,0.9418127442409692,1.1181229530521293,0.4428403949046678,0.6451442348677362,0.4428403949046678,372,-1,-1,-1,mcq13,307.318,3.57,1.05,0.04,12.444,0.057,10.915,0.018,11.769,0.016,1.5290000000000017,0.0597745765355138,5820.0,-0.06,0.023,0.91,0.84,10.52567606082522,4.1687428648505485,-0.01,0.07,G2 V,0.304268,0.004087,0.0832214701076895,0.089378370952202,17.89554682781423,19.219497332829413,28.78050696806364,8.613914833048865,3.656123829659264,0.3304480321612782,3,3,0,0,0,3,,-16.76323273157684,G,2.0, V,22.0,G2  V
213,HD 34445 g,HD 34445,g,6.36,1.02,0.032,0.08,13.6,,0.38,0.13,1.21,120.6,38.9,1.38,0.08,2.1009836892471587,1.8302216181172304,2.1009836892471587,,,,-1,-1,-1,-1,nasa,46.0907,0.0996,1.07,0.02,7.31,0.03,5.79,0.023,22.0,,1.5199999999999996,0.0378021163428715,5836.0,0.303,0.046,8.5,2.0,10.471285480508996,4.125443201999278,0.14,0.04,G0 V,6.15648,1.110746239966627,0.0956576738619297,,20.56976859241725,,28.303863342790603,,64.35949936317849,,3,3,0,0,0,3,,-14.752283343227987,G,0.0, V,20.0,G0  V
214,51 Peg b,51 Peg,b,0.0527,0.003,0.013,0.012,14.3,,0.46,0.06,1.27,146.2018,19.0698,1.18,0.07,2.828777276824539,2.308034279171829,2.828777276824539,,,,-1,-1,-1,-1,nasa,15.4614,0.0297,1.03,0.17,5.45309,0.023,3.911,0.021,30.0,,1.5420900000000004,0.0311448230047948,5758.0,0.136,0.015,10.0,,10.605288810039044,4.206983445270363,0.18,0.1,G5V,0.0520148999999999,0.0030277798400808,0.1021508283945082,,21.966025481987117,,28.07909697420903,,0.5091970453643074,,3,3,0,0,0,3,,-13.97055436701496,G,5.0,,25.0,G5 
215,ups And b,ups And,b,0.059222,0.0,0.0215,0.0007,14.0,,0.6876,0.0044,1.25,218.531,1.39839,1.56,,1.349021110981069,1.4972049215777965,1.349021110981069,,,,-1,-1,-1,-1,nasa,13.4054,0.0635,1.3,,4.09565,0.023,2.859,0.274,12.0,,1.23665,0.274963633959111,6156.77,0.525,0.018,5.0,,8.895338925625158,3.482760928864238,0.101,0.01,F8 V,0.057948727,4.14554e-05,0.0867435170857303,,18.652910961657703,,28.63864618929837,,0.668046776829767,,3,3,0,0,0,3,,-13.457616289839965,F,8.0, V,38.0,F8  V
216,HD 191806 b,HD 191806,b,2.749,0.118,0.213,0.029,12.5,,9.334,0.919,1.12,2966.61035,292.08431,1.4,0.02,2.04699706688979,1.7137529696915887,2.04699706688979,1.0444974810098528,1.394927132064788,1.0444974810098528,-1,-1,-1,-1,nasa,65.6668,0.1125,1.07,0.13,8.09,0.03,6.639,0.016,20.6,6.9,1.4509999999999996,0.0339999999999999,6010.0,0.348,0.032,2.9,0.4,10.063521991899904,3.873752411387633,0.3,0.02,K0,2.163463,0.1223908975251019,0.0951094280740835,0.1143109159269908,20.45187644082636,24.580872535112587,28.32353484397892,10.92122752345376,22.74709294135188,2.901244250344724,3,3,1,27,32,3,,-15.0147484417456,K,0.0,,10.0,K0 
217,TYC 3667-1280-1 b,TYC 3667-1280-1,b,0.21,0.01,0.036,0.043,12.8,,5.4,0.4,1.14,1716.282,127.132,6.26,0.86,4.641252483238124,,4.641252483238124,2.8270303867976527,,2.8270303867976527,-1,-1,-1,-1,nasa,477.516,9.2365,1.87,0.17,9.856,0.004,7.1,0.017,99.0,19.0,2.756,0.0174642491965729,5130.0,1.38,0.1,1.35,0.35,21.330449131465773,12.330793941434337,-0.08,0.05,,0.2024399999999999,0.0132087281749606,0.1139519965456552,0.137763966745664,24.503692228302462,29.624104391478145,27.704933568821502,12.75267648906009,1.7765375433232689,0.2708049457896696,3,3,0,0,0,3,,-15.706032591134708,,,,,
218,COCONUTS-2 b,COCONUTS-2 A,b,7506.0,5205.0,,,12.442,0.336,6.3,1.9,1.11,2002.31896,603.87397,0.39,0.01,0.0428584475367362,0.0430871169524615,0.0428584475367362,0.0393299307710477,0.0111678386985568,0.0393299307710477,-1,-1,-1,-1,nasa,10.8864,0.0042,0.37,0.02,11.298,0.027,6.579,0.018,2.83,0.28,4.719,0.0324499614791759,3406.0,-1.732,0.011,0.475,0.325,66.0313231732031,60.24177492303654,0.0,0.08,M3 V,7506.0,5205.0,0.0405025654816607,0.2046529227144492,8.70947793022344,44.007585508238606,31.245135409608977,21.672862907789774,185321.5940950373,133990.09174817376,3,3,0,0,0,3,,-15.533825310424028,M,3.0, V,3.0,M3  V
219,GJ 849 c,GJ 849,c,4.95,0.28,0.092,0.038,13.8,,0.99,0.11,1.23,314.65012,34.96112,0.45,0.07,0.5793200052561486,0.7747177847835941,0.5793200052561486,0.539357876561089,0.2586563942305245,0.539357876561089,-1,-1,-1,-1,nasa,8.80058,0.003615,0.45,0.07,10.41,0.1,5.594,0.017,40.45,0.19,4.816,0.1014347080638575,3467.0,-1.59,0.13,3.0,,69.82324040771711,65.00592944174046,0.09,0.09,M3.5,4.4946,0.3162587352153296,0.0719749378254761,0.2066375577432347,15.477146325558772,44.43435193098738,29.277400572271212,20.598475022237302,62.44673681967524,13.631451065448996,3,3,0,0,0,3,,-15.207079325553936,M,3.5,,3.5,M3.5 
220,HD 98649 b,HD 98649,b,6.297,0.338,0.841,0.023,12.6,,8.386,1.967,1.12,2665.30902,625.16848,1.01,0.02,2.55405219934086,2.089083356295132,2.55405219934086,1.032683582468148,1.458694535188036,1.032683582468148,-1,-1,-1,-1,nasa,42.1727,0.0878,1.02,0.12,8.0,0.03,6.419,0.021,27.7,1.2,1.5810000000000004,0.0366196668472011,5759.0,-0.014,0.009,4.44,0.68,10.84551052133888,4.359938013571814,0.02,0.03,G3/G5 V,1.0012230000000002,0.1544804878455528,0.0998723389409673,0.0917211219915756,21.476070009441887,19.723271309385822,28.156299009249103,8.603019848267545,10.025028056985867,1.799449820959408,3,3,1,3,3,3,,-14.992119548243252,G,3.0,,23.0,G3 
221,HD 81040 b,HD 81040,b,1.988,0.081,0.557,0.067,12.7,,6.768,1.101,1.13,2151.06266,349.92908,0.91,0.01,1.4904821351902209,1.2294129260388609,1.4904821351902209,,,,-1,-1,-1,-1,nasa,34.4341,0.0777,1.03,0.12,7.72,0.03,6.159,0.021,15.98,,1.561,0.0366196668472011,5755.0,-0.077,0.009,0.73,0.1,10.72136298900394,4.2815018488502,-0.04,0.05,G2/G3,0.8806839999999999,0.137944786436458,0.0886746411784778,,19.068170648699557,,28.56329021895957,,9.931633083548924,,3,3,1,21,23,3,,-14.87903420796343,G,2.0,,22.0,G2 
222,HD 27631 b,HD 27631,b,3.242,0.07,0.141,0.065,13.5,,1.56,0.2,1.21,495.81231,63.56568,0.92,0.03,2.804540356988171,1.9835616077245632,2.804540356988171,,,,-1,-1,-1,-1,nasa,50.2862,0.0823,0.94,0.03,8.26,0.03,6.646,0.021,31.0,,1.614,0.0366196668472011,5737.0,-0.056,,4.01,2.892,11.053504693828428,4.492468607646094,-0.12,0.05,G3 IV/V,2.784878,0.2191409359293694,0.1019569299531535,,21.92433048870457,,28.08559946014961,,27.31425908253197,,3,3,0,0,0,3,,-15.186954371898109,G,3.0, IV,23.0,G3  IV
223,HD 96992 b,HD 96992,b,1.24,0.05,0.41,0.24,13.7,,1.14,0.31,1.22,362.3262,98.5273,7.43,1.1,10.421139038098232,13.21201902097686,10.421139038098232,7.472649649117702,10.367560453984591,7.472649649117702,-1,-1,-1,-1,nasa,396.082,14.9565,0.96,0.09,8.57,0.03,6.015,0.02,198.0,92.0,2.5550000000000006,0.0360555127546398,4725.0,1.47,0.09,,,18.99984246214733,10.376906582098444,-0.45,0.08,K0,0.7316000000000001,0.2990585394199603,0.136233703135218,0.1662554949261221,29.29504382496567,35.750786317303266,27.09370637636618,14.682520829149556,5.370183612155462,2.369806066493027,3,3,0,0,0,3,,-15.4536269477938,K,0.0,,10.0,K0 
224,HD 92788 c,HD 92788,c,10.5,2.9,0.46,0.12,13.0,,3.67,0.3,1.16,1166.4361,95.349,1.14,0.02,2.834778915013234,2.99493012194272,2.834778915013234,1.151698506257777,2.347587788374003,1.151698506257777,-1,-1,-1,-1,nasa,34.6538,0.0597,1.15,0.07,7.31637,0.023,5.721,0.02,31.0,1.4,1.59537,0.0304795013082563,5744.0,0.098,0.001,2.55,1.51,10.935597071017186,4.41532043416555,0.27,0.02,G6 V,5.67,2.009964178785284,0.1021986422029292,0.092396338180958,21.97630713462443,19.86846656873843,28.07749541014961,8.62023252569785,55.48018914714588,20.32430830574765,3,3,0,0,0,3,,-14.709558464413586,G,6.0, V,26.0,G6  V
225,HD 187085 b,HD 187085,b,2.1,0.032,0.251,0.221,13.9,,0.836,0.011,1.24,265.70588,3.49613,1.27,0.07,2.2193167693486835,2.178854825737744,2.2193167693486835,,,,-1,-1,-1,-1,nasa,45.8993,0.0938,1.19,0.02,7.22,0.03,5.876,0.024,21.0,,1.3439999999999994,0.038418745424597,6117.0,2.13,0.55,2.747,0.838,9.462371613657927,3.516761325901638,0.12,0.04,G0 V,1.5729,0.4647184900818989,0.096822013098648,,20.820142532065194,,28.26245723458422,,16.245272636476116,,3,3,1,56,67,3,,-12.921668859749843,G,0.0, V,20.0,G0  V
226,HD 30177 b,HD 30177,b,3.604,0.147,0.207,0.017,12.6,,8.403,1.241,1.12,2670.7121,394.42505,1.02,0.03,3.885639575226009,3.12959769883889,3.885639575226009,,,,-1,-1,-1,-1,nasa,55.5867,0.127,0.98,0.12,8.41,0.03,6.715,0.027,45.0,,1.6950000000000005,0.0403608721412211,5580.0,0.083,0.01,2.525,1.954,11.581105022429304,4.836065362886753,0.37,0.021,G8 V,2.857972,0.1316911761091076,0.109567615657176,,23.56089593548014,,27.839214033452144,,26.084094126336133,,3,3,0,0,0,3,,-15.134998519561849,G,8.0, V,28.0,G8  V
